"Mass","formula","element_comp","class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
324.1817741,"C17H27O5N1","CHON","aliphatic",1.59,0.29,0.1111,-0.8235,17,27,5,1,0,0
324.966107,"C12H6O9S1","CHOS","condensed_arom",0.5,0.75,0.6923,1.1667,12,6,9,0,1,0
324.983754,"C12H6O11","CHO","condensed_arom",0.5,0.92,0.6923,1.3333,12,6,11,0,0,0
324.9990126,"C16H6O8","CHO","condensed_arom",0.38,0.5,0.8333,0.625,16,6,8,0,0,0
325.0023596,"C13H10O8S1","CHOS","aromatic",0.77,0.62,0.5,0.6154,13,10,8,0,1,0
325.0142794,"C20H6O5","CHO","condensed_arom",0.3,0.25,0.8857,0.2,20,6,5,0,0,0
325.0201649,"C13H10O10","CHO","aromatic",0.77,0.77,0.5,0.7692,13,10,10,0,0,0
325.0314673,"C12H10O9N2","CHON","unsaturated/lignin",0.83,0.75,0.4545,1.1667,12,10,9,2,0,0
325.033063,"C10H15O10P1","CHOP","aliphatic",1.5,1,-0.5,0.5,10,15,10,0,0,1
325.0354014,"C17H10O7","CHO","condensed_arom",0.59,0.41,0.7037,0.2353,17,10,7,0,0,0
325.0382152,"C16H11O4N2P1","CHONP","condensed_arom",0.69,0.25,0.7273,0.1875,16,11,4,2,0,1
325.0386333,"C14H14O7S1","CHOS","unsaturated/lignin",1,0.5,0.3684,0.1429,14,14,7,0,1,0
325.0387972,"C14H14O7S1","CHOS","unsaturated/lignin",1,0.5,0.3684,0.1429,14,14,7,0,1,0
325.044219,"C9H15O9N2P1","CHONP","aliphatic",1.67,1,-2.3333,1,9,15,9,2,0,1
325.0450142,"C10H19O4N2S2P1","CHONSP","aliphatic",1.9,0.4,-1.3333,-0.1,10,19,4,2,2,1
325.0459086,"C18H15O2S1P1","CHOSP","aromatic",0.83,0.11,0.6,-0.5,18,15,2,0,1,1
325.0461183,"C8H14O8N4S1","CHONS","condensed_arom",1.75,1,5,2,8,14,8,4,1,0
325.0565269,"C14H14O9","CHO","unsaturated/lignin",1,0.64,0.3684,0.2857,14,14,9,0,0,0
325.059894,"C11H18O9S1","CHOS","aliphatic",1.64,0.82,-0.4545,0.1818,11,18,9,0,1,0
325.0678015,"C13H14O8N2","CHON","unsaturated/lignin",1.08,0.62,0.2857,0.6154,13,14,8,2,0,0
325.0717835,"C18H14O6","CHO","aromatic",0.78,0.33,0.6,-0.1111,18,14,6,0,0,0
325.0751474,"C15H18O6S1","CHOS","unsaturated/lignin",1.2,0.4,0.2727,-0.2667,15,18,6,0,1,0
325.0814425,"C11H23O3N2S2P1","CHONSP","aliphatic",2.09,0.27,-1,-0.6364,11,23,3,2,2,1
325.0823679,"C19H19O1S1P1","CHOSP","aromatic",1,0.05,0.5152,-0.7895,19,19,1,0,1,1
325.0928854,"C15H18O8","CHO","unsaturated/lignin",1.2,0.53,0.2727,-0.1333,15,18,8,0,0,0
325.0962497,"C12H22O8S1","CHOS","aliphatic",1.83,0.67,-0.4286,-0.3333,12,22,8,0,1,0
325.1041845,"C14H18O7N2","CHON","unsaturated/lignin",1.29,0.5,0.1765,0.1429,14,18,7,2,0,0
325.1081472,"C19H18O5","CHO","aromatic",0.95,0.26,0.5152,-0.4211,19,18,5,0,0,0
325.1115103,"C16H22O5S1","CHOS","unsaturated/lignin",1.38,0.31,0.2,-0.625,16,22,5,0,1,0
325.1140316,"C12H22O10","CHO","aliphatic",1.83,0.83,-0.4286,-0.1667,12,22,10,0,0,0
325.1292888,"C16H22O7","CHO","unsaturated/lignin",1.38,0.44,0.2,-0.5,16,22,7,0,0,0
325.1326301,"C13H26O7S1","CHOS","aliphatic",2,0.54,-0.4118,-0.7692,13,26,7,0,1,0
325.1405209,"C15H22O6N2","CHON","unsaturated/lignin",1.47,0.4,0.1,-0.2667,15,22,6,2,0,0
325.1445882,"C20H22O4","CHO","unsaturated/lignin",1.1,0.2,0.4444,-0.7,20,22,4,0,0,0
325.1478732,"C17H26O4S1","CHOS","aliphatic",1.53,0.24,0.1429,-0.9412,17,26,4,0,1,0
325.1504645,"C13H26O9","CHO","aliphatic",2,0.69,-0.4118,-0.6154,13,26,9,0,0,0
325.1656776,"C17H26O6","CHO","aliphatic",1.53,0.35,0.1429,-0.8235,17,26,6,0,0,0
325.17202,"C13H31O3N2S1P1","CHONSP","aliphatic",2.38,0.23,-0.7333,-1.3077,13,31,3,2,1,1
325.1768667,"C16H26O5N2","CHON","aliphatic",1.62,0.31,0.0435,-0.625,16,26,5,2,0,0
325.178559,"C14H31O6P1","CHOP","aliphatic",2.21,0.43,-0.4,-1.3571,14,31,6,0,0,1
325.1842776,"C18H30O3S1","CHOS","aliphatic",1.67,0.17,0.0968,-1.2222,18,30,3,0,1,0
325.189623,"C13H31O5N2P1","CHONP","aliphatic",2.38,0.38,-0.7333,-1.1538,13,31,5,2,0,1
325.195661,"C17H30O2N2S1","CHONS","aliphatic",1.76,0.12,0,-1.0588,17,30,2,2,1,0
325.2020368,"C18H30O5","CHO","aliphatic",1.67,0.28,0.0968,-1.1111,18,30,5,0,0,0
326.0154135,"C12H9O10N1","CHON","aromatic",0.75,0.83,0.5,1.1667,12,9,10,1,0,0
326.0162529,"C13H13O5N1S2","CHONS","unsaturated/lignin",1,0.38,0.3333,0.3077,13,13,5,1,2,0
326.03064,"C16H9O7N1","CHON","condensed_arom",0.56,0.44,0.7391,0.5,16,9,7,1,0,0
326.0428143,"C16H13O1N3S2","CHONS","aromatic",0.81,0.06,0.619,0.125,16,13,1,3,2,0
326.0517818,"C13H13O9N1","CHON","unsaturated/lignin",1,0.69,0.3333,0.6154,13,13,9,1,0,0
326.0630583,"C12H13O8N3","CHON","unsaturated/lignin",1.08,0.67,0.2,1,12,13,8,3,0,0
326.0645846,"C10H18O9N1P1","CHONP","aliphatic",1.8,0.9,-1,0.3,10,18,9,1,0,1
326.0670372,"C17H13O6N1","CHON","aromatic",0.76,0.35,0.6154,0.1176,17,13,6,1,0,0
326.0728482,"C10H17O11N1","CHON","aliphatic",1.7,1.1,-1,0.8,10,17,11,1,0,0
326.0881573,"C14H17O8N1","CHON","unsaturated/lignin",1.21,0.57,0.2222,0.1429,14,17,8,1,0,0
326.0994103,"C13H17O7N3","CHON","unsaturated/lignin",1.31,0.54,0.0769,0.4615,13,17,7,3,0,0
326.1093403,"C11H21O10N1","CHON","aliphatic",1.91,0.91,-0.8,0.1818,11,21,10,1,0,0
326.1195248,"C12H26O5N1S1P1","CHONSP","aliphatic",2.17,0.42,-0.6923,-0.9167,12,26,5,1,1,1
326.1245635,"C15H21O7N1","CHON","unsaturated/lignin",1.4,0.47,0.1429,-0.2667,15,21,7,1,0,0
326.1279493,"C12H25O7N1S1","CHONS","aliphatic",2.08,0.58,-0.6923,-0.5,12,25,7,1,1,0
326.1357573,"C14H21O6N3","CHON","aliphatic",1.5,0.43,0,0,14,21,6,3,0,0
326.1456981,"C12H25O9N1","CHON","aliphatic",2.08,0.75,-0.6923,-0.3333,12,25,9,1,0,0
326.1609401,"C16H25O6N1","CHON","aliphatic",1.56,0.38,0.0833,-0.625,16,25,6,1,0,0
326.172119,"C15H25O5N3","CHON","aliphatic",1.67,0.33,-0.0526,-0.4,15,25,5,3,0,0
326.1931999,"C12H29O7N3","CHON","aliphatic",2.42,0.58,-1.1818,-0.5,12,29,7,3,0,0
326.208542,"C16H29O4N3","CHON","aliphatic",1.81,0.25,-0.0909,-0.75,16,29,4,3,0,0
326.9676043,"C19H5O2S1P1","CHOSP","condensed_arom",0.26,0.11,0.9375,0.0526,19,5,2,0,1,1
326.9742769,"C10H4O11N2","CHON","condensed_arom",0.4,1.1,1,2.4,10,4,11,2,0,0
326.9816418,"C12H8O9S1","CHOS","aromatic",0.67,0.75,0.5385,1,12,8,9,0,1,0
326.9819814,"C15H9O1N2S2P1","CHONSP","condensed_arom",0.6,0.07,0.7895,0.2,15,9,1,2,2,1
326.9944915,"C9H13O9S1P1","CHOSP","unsaturated/lignin",1.44,1,-1,0.7778,9,13,9,0,1,1
326.999365,"C12H8O11","CHO","aromatic",0.67,0.92,0.5385,1.1667,12,8,11,0,0,0
327.0071066,"C17H13O1S2P1","CHOSP","aromatic",0.76,0.06,0.6296,-0.4118,17,13,1,0,2,1
327.0076374,"C17H5O2N4P1","CHONP","condensed_arom",0.29,0.12,1.0909,0.6471,17,5,2,4,0,1
327.0122996,"C20H8O3S1","CHOS","condensed_arom",0.4,0.15,0.8286,0,20,8,3,0,1,0
327.0146605,"C16H8O8","CHO","condensed_arom",0.5,0.5,0.75,0.5,16,8,8,0,0,0
327.0180324,"C13H12O8S1","CHOS","unsaturated/lignin",0.92,0.62,0.375,0.4615,13,12,8,0,1,0
327.0297956,"C20H8O5","CHO","condensed_arom",0.4,0.25,0.8286,0.1,20,8,5,0,0,0
327.0357635,"C13H12O10","CHO","unsaturated/lignin",0.92,0.77,0.375,0.6154,13,12,10,0,0,0
327.047009,"C12H12O9N2","CHON","unsaturated/lignin",1,0.75,0.2727,1,12,12,9,2,0,0
327.0486702,"C10H17O10P1","CHOP","aliphatic",1.7,1,-0.75,0.3,10,17,10,0,0,1
327.0510174,"C17H12O7","CHO","aromatic",0.71,0.41,0.6296,0.1176,17,12,7,0,0,0
327.0543847,"C14H16O7S1","CHOS","unsaturated/lignin",1.14,0.5,0.2632,0,14,16,7,0,1,0
327.0598562,"C9H17O9N2P1","CHONP","aliphatic",1.89,1,-3,0.7778,9,17,9,2,0,1
327.0607413,"C10H21O4N2S2P1","CHONSP","aliphatic",2.1,0.4,-1.6667,-0.3,10,21,4,2,2,1
327.0615184,"C18H17O2S1P1","CHOSP","aromatic",0.94,0.11,0.5333,-0.6111,18,17,2,0,1,1
327.0617028,"C8H16O8N4S1","CHONS","condensed_arom",2,1,6,1.75,8,16,8,4,1,0
327.0662482,"C21H12O4","CHO","condensed_arom",0.57,0.19,0.7368,-0.1905,21,12,4,0,0,0
327.0721766,"C14H16O9","CHO","unsaturated/lignin",1.14,0.64,0.2632,0.1429,14,16,9,0,0,0
327.0754803,"C11H20O9S1","CHOS","aliphatic",1.82,0.82,-0.6364,0,11,20,9,0,1,0
327.0834119,"C13H16O8N2","CHON","unsaturated/lignin",1.23,0.62,0.1429,0.4615,13,16,8,2,0,0
327.085176,"C11H21O9P1","CHOP","aliphatic",1.91,0.82,-0.6364,-0.2727,11,21,9,0,0,1
327.0874038,"C18H16O6","CHO","aromatic",0.89,0.33,0.5333,-0.2222,18,16,6,0,0,0
327.0907234,"C15H20O6S1","CHOS","unsaturated/lignin",1.33,0.4,0.1818,-0.4,15,20,6,0,1,0
327.0947411,"C12H16O7N4","CHON","unsaturated/lignin",1.33,0.58,-0.1111,0.8333,12,16,7,4,0,0
327.0970393,"C11H25O3N2S2P1","CHONSP","aliphatic",2.27,0.27,-1.2222,-0.8182,11,25,3,2,2,1
327.0972657,"C11H25O3N2S2P1","CHONSP","aliphatic",2.27,0.27,-1.2222,-0.8182,11,25,3,2,2,1
327.1085545,"C15H20O8","CHO","unsaturated/lignin",1.33,0.53,0.1818,-0.2667,15,20,8,0,0,0
327.119819,"C14H20O7N2","CHON","unsaturated/lignin",1.43,0.5,0.0588,0,14,20,7,2,0,0
327.1238206,"C19H20O5","CHO","unsaturated/lignin",1.05,0.26,0.4545,-0.5263,19,20,5,0,0,0
327.1271788,"C16H24O5S1","CHOS","aliphatic",1.5,0.31,0.12,-0.75,16,24,5,0,1,0
327.1309944,"C13H20O6N4","CHON","aliphatic",1.54,0.46,-0.1667,0.3077,13,20,6,4,0,0
327.1334888,"C12H29O2N2S2P1","CHONSP","aliphatic",2.42,0.17,-1,-1.25,12,29,2,2,2,1
327.1449317,"C16H24O7","CHO","aliphatic",1.5,0.44,0.12,-0.625,16,24,7,0,0,0
327.1561683,"C15H24O6N2","CHON","aliphatic",1.6,0.4,0,-0.4,15,24,6,2,0,0
327.1635622,"C17H28O4S1","CHOS","aliphatic",1.65,0.24,0.0714,-1.0588,17,28,4,0,1,0
327.1674946,"C14H24O5N4","CHON","aliphatic",1.71,0.36,-0.2,-0.1429,14,24,5,4,0,0
327.1801434,"C11H29O5N4P1","CHONP","aliphatic",2.64,0.45,-2.1429,-0.6364,11,29,5,4,0,1
327.1813315,"C17H28O6","CHO","aliphatic",1.65,0.35,0.0714,-0.9412,17,28,6,0,0,0
327.1860657,"C15H28O2N4S1","CHONS","aliphatic",1.87,0.13,-0.2222,-0.6667,15,28,2,4,1,0
327.1885271,"C11H28O7N4","CHON","aliphatic",2.55,0.64,-2.1429,-0.1818,11,28,7,4,0,0
327.1925402,"C16H28O5N2","CHON","aliphatic",1.75,0.31,-0.0435,-0.75,16,28,5,2,0,0
327.2177382,"C18H32O5","CHO","aliphatic",1.78,0.28,0.0323,-1.2222,18,32,5,0,0,0
327.2540901,"C19H36O4","CHO","aliphatic",1.89,0.21,0,-1.4737,19,36,4,0,0,0
327.9516735,"C9H3O9N3S1","CHONS","condensed_arom",0.33,1,3,2.8889,9,3,9,3,1,0
328.0098693,"C15H7O8N1","CHON","condensed_arom",0.47,0.53,0.8,0.8,15,7,8,1,0,0
328.0131569,"C12H11O8N1S1","CHONS","unsaturated/lignin",0.92,0.67,0.3333,0.8333,12,11,8,1,1,0
328.0226383,"C12H12O8N1P1","CHONP","unsaturated/lignin",1,0.67,0.3333,0.5833,12,12,8,1,0,1
328.0310449,"C12H11O10N1","CHON","unsaturated/lignin",0.92,0.83,0.3333,1,12,11,10,1,0,0
328.0462776,"C16H11O7N1","CHON","aromatic",0.69,0.44,0.6522,0.375,16,11,7,1,0,0
328.0495834,"C13H15O7N1S1","CHONS","unsaturated/lignin",1.15,0.54,0.2,0.3077,13,15,7,1,1,0
328.0592662,"C13H16O7N1P1","CHONP","unsaturated/lignin",1.23,0.54,0.2,0.0769,13,16,7,1,0,1
328.0674049,"C13H15O9N1","CHON","unsaturated/lignin",1.15,0.69,0.2,0.4615,13,15,9,1,0,0
328.0826576,"C17H15O6N1","CHON","aromatic",0.88,0.35,0.5385,0,17,15,6,1,0,0
328.1037864,"C14H19O8N1","CHON","unsaturated/lignin",1.36,0.57,0.1111,0,14,19,8,1,0,0
328.1070806,"C11H23O8N1S1","CHONS","aliphatic",2.09,0.73,-1,-0.1818,11,23,8,1,1,0
328.1150004,"C13H19O7N3","CHON","unsaturated/lignin",1.46,0.54,-0.0769,0.3077,13,19,7,3,0,0
328.1168206,"C11H24O8N1P1","CHONP","aliphatic",2.18,0.73,-1,-0.4545,11,24,8,1,0,1
328.1224545,"C15H23O5N1S1","CHONS","aliphatic",1.53,0.33,0.0476,-0.5333,15,23,5,1,1,0
328.1249302,"C11H23O10N1","CHON","aliphatic",2.09,0.91,-1,0,11,23,10,1,0,0
328.1402001,"C15H23O7N1","CHON","aliphatic",1.53,0.47,0.0476,-0.4,15,23,7,1,0,0
328.1514027,"C14H23O6N3","CHON","aliphatic",1.64,0.43,-0.125,-0.1429,14,23,6,3,0,0
328.1613308,"C12H27O9N1","CHON","aliphatic",2.25,0.75,-0.8462,-0.5,12,27,9,1,0,0
328.1765682,"C16H27O6N1","CHON","aliphatic",1.69,0.38,0,-0.75,16,27,6,1,0,0
328.1878046,"C15H27O5N3","CHON","aliphatic",1.8,0.33,-0.1579,-0.5333,15,27,5,3,0,0
328.2129458,"C17H31O5N1","CHON","aliphatic",1.82,0.29,-0.037,-1.0588,17,31,5,1,0,0
328.2241983,"C16H31O4N3","CHON","aliphatic",1.94,0.25,-0.1818,-0.875,16,31,4,3,0,0
328.9914434,"C19H6O4S1","CHOS","condensed_arom",0.32,0.21,0.875,0.2105,19,6,4,0,1,0
328.9939335,"C15H6O9","CHO","condensed_arom",0.4,0.6,0.8095,0.8,15,6,9,0,0,0
328.9972953,"C12H10O9S1","CHOS","unsaturated/lignin",0.83,0.75,0.3846,0.8333,12,10,9,0,1,0
329.0150724,"C12H10O11","CHO","unsaturated/lignin",0.83,0.92,0.3846,1,12,10,11,0,0,0
329.0228383,"C17H15O1S2P1","CHOSP","aromatic",0.88,0.06,0.5556,-0.5294,17,15,1,0,2,1
329.0233024,"C17H7O2N4P1","CHONP","condensed_arom",0.41,0.12,1,0.5294,17,7,2,4,0,1
329.0303077,"C16H10O8","CHO","condensed_arom",0.62,0.5,0.6667,0.375,16,10,8,0,0,0
329.0336766,"C13H14O8S1","CHOS","unsaturated/lignin",1.08,0.62,0.25,0.3077,13,14,8,0,1,0
329.0389063,"C19H10O2N2S1","CHONS","condensed_arom",0.53,0.11,0.8,0.1053,19,10,2,2,1,0
329.0408125,"C17H15O3S1P1","CHOSP","aromatic",0.88,0.18,0.5556,-0.4118,17,15,3,0,1,1
329.0514478,"C13H14O10","CHO","unsaturated/lignin",1.08,0.77,0.25,0.4615,13,14,10,0,0,0
329.0577944,"C9H19O7N2S1P1","CHONSP","aliphatic",2.11,0.78,-3.6667,0.3333,9,19,7,2,1,1
329.0643434,"C10H19O10P1","CHOP","aliphatic",1.9,1,-1,0.1,10,19,10,0,0,1
329.066711,"C17H14O7","CHO","aromatic",0.82,0.41,0.5556,0,17,14,7,0,0,0
329.0700422,"C14H18O7S1","CHOS","unsaturated/lignin",1.29,0.5,0.1579,-0.1429,14,18,7,0,1,0
329.0753088,"C20H14O1N2S1","CHONS","condensed_arom",0.7,0.05,0.697,-0.2,20,14,1,2,1,0
329.0764892,"C10H23O4N2S2P1","CHONSP","aliphatic",2.3,0.4,-2,-0.5,10,23,4,2,2,1
329.0771062,"C18H19O2S1P1","CHOSP","unsaturated/lignin",1.06,0.11,0.4667,-0.7222,18,19,2,0,1,1
329.077298,"C8H18O8N4S1","CHONS","condensed_arom",2.25,1,7,1.5,8,18,8,4,1,0
329.0877987,"C14H18O9","CHO","unsaturated/lignin",1.29,0.64,0.1579,0,14,18,9,0,0,0
329.0909286,"C13H19O6N2P1","CHONP","unsaturated/lignin",1.46,0.46,0,-0.0769,13,19,6,2,0,1
329.0990504,"C13H18O8N2","CHON","unsaturated/lignin",1.38,0.62,0,0.3077,13,18,8,2,0,0
329.1008288,"C11H23O9P1","CHOP","aliphatic",2.09,0.82,-0.8182,-0.4545,11,23,9,0,0,1
329.1030778,"C18H18O6","CHO","unsaturated/lignin",1,0.33,0.4667,-0.3333,18,18,6,0,0,0
329.1064118,"C15H22O6S1","CHOS","unsaturated/lignin",1.47,0.4,0.0909,-0.5333,15,22,6,0,1,0
329.1128094,"C11H27O3N2S2P1","CHONSP","aliphatic",2.45,0.27,-1.4444,-1,11,27,3,2,2,1
329.1135698,"C19H23O1S1P1","CHOSP","unsaturated/lignin",1.21,0.05,0.3939,-1,19,23,1,0,1,1
329.1144201,"C17H18O5N2","CHON","unsaturated/lignin",1.06,0.29,0.44,-0.1176,17,18,5,2,0,0
329.1242008,"C15H22O8","CHO","unsaturated/lignin",1.47,0.53,0.0909,-0.4,15,22,8,0,0,0
329.1272808,"C14H23O5N2P1","CHONP","aliphatic",1.64,0.36,-0.0588,-0.5,14,23,5,2,0,1
329.1354085,"C14H22O7N2","CHON","aliphatic",1.57,0.5,-0.0588,-0.1429,14,22,7,2,0,0
329.1355771,"C14H22O7N2","CHON","aliphatic",1.57,0.5,-0.0588,-0.1429,14,22,7,2,0,0
329.1372325,"C12H27O8P1","CHOP","aliphatic",2.25,0.67,-0.7143,-0.9167,12,27,8,0,0,1
329.1427143,"C16H26O5S1","CHOS","aliphatic",1.62,0.31,0.04,-0.875,16,26,5,0,1,0
329.1524762,"C16H27O5P1","CHOP","aliphatic",1.69,0.31,0.04,-1.0625,16,27,5,0,0,1
329.1605866,"C16H26O7","CHO","aliphatic",1.62,0.44,0.04,-0.75,16,26,7,0,0,0
329.1651757,"C14H26O3N4S1","CHONS","aliphatic",1.86,0.21,-0.3333,-0.4286,14,26,3,4,1,0
329.1718092,"C15H26O6N2","CHON","aliphatic",1.73,0.4,-0.1,-0.5333,15,26,6,2,0,0
329.1758301,"C20H26O4","CHO","unsaturated/lignin",1.3,0.2,0.3333,-0.9,20,26,4,0,0,0
329.1830221,"C14H26O5N4","CHON","aliphatic",1.86,0.36,-0.3333,-0.2857,14,26,5,4,0,0
329.1888772,"C17H31O4P1","CHOP","aliphatic",1.82,0.24,0,-1.3529,17,31,4,0,0,1
329.1909306,"C24H26O1","CHO","unsaturated/lignin",1.08,0.04,0.4894,-1,24,26,1,0,0,0
329.1969509,"C17H30O6","CHO","aliphatic",1.76,0.35,0,-1.0588,17,30,6,0,0,0
329.2333395,"C18H34O5","CHO","aliphatic",1.89,0.28,-0.0323,-1.3333,18,34,5,0,0,0
330.0255366,"C15H9O8N1","CHON","condensed_arom",0.6,0.53,0.7,0.6667,15,9,8,1,0,0
330.046716,"C12H13O10N1","CHON","unsaturated/lignin",1.08,0.83,0.1667,0.8333,12,13,10,1,0,0
330.0619392,"C16H13O7N1","CHON","aromatic",0.81,0.44,0.5652,0.25,16,13,7,1,0,0
330.0830824,"C13H17O9N1","CHON","unsaturated/lignin",1.31,0.69,0.0667,0.3077,13,17,9,1,0,0
330.0983392,"C17H17O6N1","CHON","unsaturated/lignin",1,0.35,0.4615,-0.1176,17,17,6,1,0,0
330.1194616,"C14H21O8N1","CHON","aliphatic",1.5,0.57,0,-0.1429,14,21,8,1,0,0
330.1434267,"C10H26O7N3P1","CHONP","aliphatic",2.6,0.7,-3,-0.3,10,26,7,3,0,1
330.1436103,"C10H26O7N3P1","CHONP","aliphatic",2.6,0.7,-3,-0.3,10,26,7,3,0,1
330.1477403,"C15H26O5N1P1","CHONP","aliphatic",1.73,0.33,-0.0476,-0.8667,15,26,5,1,0,1
330.1497934,"C22H21O2N1","CHON","aromatic",0.95,0.09,0.55,-0.6364,22,21,2,1,0,0
330.1670718,"C14H25O6N3","CHON","aliphatic",1.79,0.43,-0.25,-0.2857,14,25,6,3,0,0
330.1710646,"C19H25O4N1","CHON","unsaturated/lignin",1.32,0.21,0.3125,-0.7368,19,25,4,1,0,0
330.20347,"C15H29O5N3","CHON","aliphatic",1.93,0.33,-0.2632,-0.6667,15,29,5,3,0,0
330.9861639,"C11H9O10P1","CHOP","unsaturated/lignin",0.82,0.91,0.4,1,11,9,10,0,0,1
330.9942407,"C11H8O12","CHO","unsaturated/lignin",0.73,1.09,0.4,1.4545,11,8,12,0,0,0
331.0071889,"C19H8O4S1","CHOS","condensed_arom",0.42,0.21,0.8125,0.1053,19,8,4,0,1,0
331.009555,"C15H8O9","CHO","condensed_arom",0.53,0.6,0.7143,0.6667,15,8,9,0,0,0
331.0127957,"C12H12O9S1","CHOS","unsaturated/lignin",1,0.75,0.2308,0.6667,12,12,9,0,1,0
331.0130184,"C12H12O9S1","CHOS","unsaturated/lignin",1,0.75,0.2308,0.6667,12,12,9,0,1,0
331.0200358,"C16H13O4S1P1","CHOSP","aromatic",0.81,0.25,0.5833,-0.1875,16,13,4,0,1,1
331.0225946,"C12H13O9P1","CHOP","unsaturated/lignin",1.08,0.75,0.2308,0.4167,12,13,9,0,0,1
331.0277822,"C18H9O3N2P1","CHONP","condensed_arom",0.5,0.17,0.8519,0.1667,18,9,3,2,0,1
331.0282685,"C16H12O6S1","CHOS","aromatic",0.75,0.38,0.5833,0.125,16,12,6,0,1,0
331.0306837,"C12H12O11","CHO","unsaturated/lignin",1,0.92,0.2308,0.8333,12,12,11,0,0,0
331.0384821,"C17H17O1S2P1","CHOSP","unsaturated/lignin",1,0.06,0.4815,-0.6471,17,17,1,0,2,1
331.0459591,"C16H12O8","CHO","aromatic",0.75,0.5,0.5833,0.25,16,12,8,0,0,0
331.0493049,"C13H16O8S1","CHOS","unsaturated/lignin",1.23,0.62,0.125,0.1538,13,16,8,0,1,0
331.0563112,"C17H17O3S1P1","CHOSP","unsaturated/lignin",1,0.18,0.4815,-0.5294,17,17,3,0,1,1
331.067055,"C13H16O10","CHO","unsaturated/lignin",1.23,0.77,0.125,0.3077,13,16,10,0,0,0
331.0701119,"C12H17O7N2P1","CHONP","unsaturated/lignin",1.42,0.58,-0.0909,0.25,12,17,7,2,0,1
331.0741979,"C17H17O5P1","CHOP","unsaturated/lignin",1,0.29,0.4815,-0.4118,17,17,5,0,0,1
331.0799649,"C10H21O10P1","CHOP","aliphatic",2.1,1,-1.25,-0.1,10,21,10,0,0,1
331.0823319,"C17H16O7","CHO","unsaturated/lignin",0.94,0.41,0.4815,-0.1176,17,16,7,0,0,0
331.0856518,"C14H20O7S1","CHOS","unsaturated/lignin",1.43,0.5,0.0526,-0.2857,14,20,7,0,1,0
331.0890159,"C11H24O7S2","CHOS","aliphatic",2.18,0.64,-1,-0.5455,11,24,7,0,2,0
331.0921328,"C10H25O4N2S2P1","CHONSP","aliphatic",2.5,0.4,-2.3333,-0.7,10,25,4,2,2,1
331.0926987,"C18H21O2S1P1","CHOSP","unsaturated/lignin",1.17,0.11,0.4,-0.8333,18,21,2,0,1,1
331.0929855,"C18H21O2S1P1","CHOSP","unsaturated/lignin",1.17,0.11,0.4,-0.8333,18,21,2,0,1,1
331.1034713,"C14H20O9","CHO","unsaturated/lignin",1.43,0.64,0.0526,-0.1429,14,20,9,0,0,0
331.1146777,"C13H20O8N2","CHON","aliphatic",1.54,0.62,-0.1429,0.1538,13,20,8,2,0,0
331.1164995,"C11H25O9P1","CHOP","aliphatic",2.27,0.82,-1,-0.6364,11,25,9,0,0,1
331.1187118,"C18H20O6","CHO","unsaturated/lignin",1.11,0.33,0.4,-0.4444,18,20,6,0,0,0
331.1220013,"C15H24O6S1","CHOS","aliphatic",1.6,0.4,0,-0.6667,15,24,6,0,1,0
331.130006,"C17H20O5N2","CHON","unsaturated/lignin",1.18,0.29,0.36,-0.2353,17,20,5,2,0,0
331.1338801,"C22H20O3","CHO","aromatic",0.91,0.14,0.561,-0.6364,22,20,3,0,0,0
331.1374396,"C19H24O3S1","CHOS","unsaturated/lignin",1.26,0.16,0.3333,-0.8421,19,24,3,0,1,0
331.1398578,"C15H24O8","CHO","aliphatic",1.6,0.53,0,-0.5333,15,24,8,0,0,0
331.1550692,"C19H24O5","CHO","unsaturated/lignin",1.26,0.26,0.3333,-0.7368,19,24,5,0,0,0
331.1622185,"C13H24O6N4","CHON","aliphatic",1.85,0.46,-0.5,0,13,24,6,4,0,0
331.1762269,"C16H28O7","CHO","aliphatic",1.75,0.44,-0.04,-0.875,16,28,7,0,0,0
331.1915142,"C20H28O4","CHO","unsaturated/lignin",1.4,0.2,0.2778,-1,20,28,4,0,0,0
331.2126378,"C17H32O6","CHO","aliphatic",1.88,0.35,-0.0714,-1.1765,17,32,6,0,0,0
331.2490286,"C18H36O5","CHO","aliphatic",2,0.28,-0.0968,-1.4444,18,36,5,0,0,0
332.0048445,"C14H7O9N1","CHON","condensed_arom",0.5,0.64,0.7647,1,14,7,9,1,0,0
332.0412101,"C15H11O8N1","CHON","aromatic",0.73,0.53,0.6,0.5333,15,11,8,1,0,0
332.0623574,"C12H15O10N1","CHON","unsaturated/lignin",1.25,0.83,0,0.6667,12,15,10,1,0,0
332.0632027,"C13H19O5N1S2","CHONS","unsaturated/lignin",1.46,0.38,-0.0667,-0.1538,13,19,5,1,2,0
332.0888251,"C15H15O6N3","CHON","unsaturated/lignin",1,0.4,0.4444,0.4,15,15,6,3,0,0
332.0987388,"C13H19O9N1","CHON","unsaturated/lignin",1.46,0.69,-0.0667,0.1538,13,19,9,1,0,0
332.1139441,"C17H19O6N1","CHON","unsaturated/lignin",1.12,0.35,0.3846,-0.2353,17,19,6,1,0,0
332.1350942,"C14H23O8N1","CHON","aliphatic",1.64,0.57,-0.1111,-0.2857,14,23,8,1,0,0
332.1462992,"C13H23O7N3","CHON","aliphatic",1.77,0.54,-0.3846,0,13,23,7,3,0,0
